year,city_token,name,population,area_sqmi,area_ha,m2_per_person
1990,Santa Barbara,"Santa Barbara, CA",182163.0,48.8,12639.14197843970,693.8369470441130
2000,Santa Barbara,"Santa Barbara, CA",196263.0,59.78,15482.94892358860,788.887815002757
2010,Santa Barbara,"Santa Barbara, CA                                                                                   ",195861.0,55.85,14465.083596226600,738.5382284490820
2020,Santa Barbara,"Santa Barbara, CA",202197.0,54.81,14195.724832751600,702.0739591958150
1980,Hickory,Hickory,62329.0,55.0,14244.934606848,2285.4425077970100
1990,Hickory,"Hickory, NC",69914.0,67.8,17560.11938807810,2511.6742552390200
2000,Hickory,"Hickory, NC",187808.0,210.8,54596.94936588290,2907.0619657247200
2010,Hickory,"Hickory, NC                                                                                         ",212195.0,261.61,67756.67895450010,3193.132682414770
2020,Hickory,"Hickory, NC",201511.0,221.34,57326.79683417700,2844.8470224542100
1970,Clarksville,Clarksville,58345.0,39.9,10334.05256024060,1771.1976279442400
1980,Clarksville,Clarksville,77535.0,56.0,14503.9334178816,1870.6304788652400
1990,Clarksville,"Clarksville, TN--KY",97581.0,86.6,22429.29703550980,2298.531172616570
2000,Clarksville,"Clarksville, TN--KY",121775.0,78.85,20422.05624999940,1677.0319236295900
2010,Clarksville,"Clarksville, TN--KY                                                                                 ",158655.0,109.57,28378.49972495160,1788.69242853686
2020,Clarksville,"Clarksville, TN--KY",200947.0,113.09,29290.175539789800,1457.6070078075200
1950,Huntington,Huntington,156288.0,37.1,9608.855889346560,614.8172533621620
1960,Huntington,Huntington,165732.0,42.2,10929.749825617900,659.4833722888710
1970,Huntington,Huntington,168549.0,55.5,14374.434012364800,852.8341320544650
1980,Huntington,Huntington,179840.0,75.0,19424.91082752,1080.121820925270
1990,Huntington,"Huntington--Ashland, WV--KY--OH",169594.0,86.0,22273.8977488896,1313.3659061576200
2000,Huntington,"Huntington, WV--KY--OH",177550.0,106.79,27658.48303027820,1557.7855832316600
2010,Huntington,"Huntington, WV--KY--OH                                                                              ",202637.0,130.34,33757.90503011940,1665.929964918520
2020,Huntington,"Huntington, WV--KY--OH",200157.0,128.87,33377.17677790000,1667.5498122923500
2010,Port Charlotte,"North Port--Port Charlotte, FL                                                                      ",169541.0,118.94,30805.318584336400,1816.9834190158400
2020,Port Charlotte,"Port Charlotte--North Port, FL",199998.0,134.69,34884.549858115600,1744.2449353551300
1950,Waterbury,Waterbury,131707.0,47.0,12172.9441185792,924.2442784802020
1960,Waterbury,Waterbury,141626.0,50.4,13053.54007609340,921.690937828749
1970,Waterbury,Waterbury,156986.0,59.9,15514.02878091260,988.2428229850200
1980,Waterbury,Waterbury,160249.0,70.0,18129.916772352,1131.3591206405000
1990,Waterbury,"Waterbury, CT",175067.0,73.3,18984.61284876290,1084.4198420469200
2000,Waterbury,"Waterbury, CT",189026.0,97.88,25350.803623968800,1341.1278672758700
2010,Waterbury,"Waterbury, CT                                                                                       ",194535.0,90.26,23377.23268389270,1201.6980329448600
2020,Waterbury,"Waterbury, CT",199317.0,92.44,23941.850091946000,1201.1945841020100
1960,Lorain,Lorain,142860.0,81.4,21082.503218135000,1475.745710355250
1970,Lorain,Lorain,192265.0,106.4,27557.473493975000,1433.3068157998100
1980,Lorain,Lorain,225331.0,144.0,37295.8287888384,1655.157470070180
1990,Lorain,"Lorain--Elyria, OH",224087.0,147.0,38072.8252219392,1699.019810249560
2000,Lorain,"Lorain--Elyria, OH",193586.0,87.61,22690.885834653700,1172.1346499568000
2010,Lorain,"Lorain--Elyria, OH                                                                                  ",180956.0,100.2,25951.680865566700,1434.1431544445500
2020,Lorain,"Lorain--Elyria, OH",199067.0,90.61,23467.8822677545,1178.8936522755900
1980,Hagerstown,Hagerstown,66277.0,37.0,9582.9560082432,1445.894655497870
1990,Hagerstown,"Hagerstown, MD--PA--WV",70206.0,41.8,10826.15030120450,1542.0548530331400
2000,Hagerstown,"Hagerstown, MD--WV--PA",120326.0,76.72,19870.388782497800,1651.3794842758700
2010,Hagerstown,"Hagerstown, MD--WV--PA                                                                              ",182696.0,133.33,34532.31147510990,1890.1514797866300
2020,Hagerstown,"Hagerstown, MD--WV--PA--VA",197557.0,120.77,31279.286408527900,1583.3043834704900
1970,Spartanburg,Spartanburg,73638.0,36.1,9349.857078312960,1269.7054616248400
1980,Spartanburg,Spartanburg,100706.0,77.0,19942.9084495872,1980.3098573657200
1990,Spartanburg,"Spartanburg, SC",104801.0,82.0,21237.902504755200,2026.498077762160
2000,Spartanburg,"Spartanburg, SC",145058.0,137.5,35612.336517120000,2455.0411916006000
2010,Spartanburg,"Spartanburg, SC                                                                                     ",180786.0,190.03,49217.544060715000,2722.420102259860
2020,Spartanburg,"Spartanburg, SC",196943.0,181.0,46878.7847970816,2380.322468789530
1960,Sioux Falls,Sioux Falls,66582.0,17.4,4506.57931198464,676.8464918423360
1970,Sioux Falls,Sioux Falls,75146.0,26.9,6967.06801680384,927.1375744289570
1980,Sioux Falls,Sioux Falls,85834.0,42.0,10877.950063411200,1267.3241446759100
1990,Sioux Falls,"Sioux Falls, SD",100843.0,45.1,11680.846377615400,1158.3200001601900
2000,Sioux Falls,"Sioux Falls, SD",124269.0,45.65,11823.295723683800,951.4276065377400
2010,Sioux Falls,"Sioux Falls, SD                                                                                     ",156777.0,64.17,16619.953704026100,1060.1015266286600
2020,Sioux Falls,"Sioux Falls, SD",194283.0,67.9,17586.019269181400,905.1754023348130
1950,Waco,Waco,92834.0,30.1,7795.864212111360,839.7639024615290
1960,Waco,Waco,116163.0,64.9,16809.022836080600,1447.020379645900
1970,Waco,Waco,118843.0,89.9,23283.993111920600,1959.2229337799200
1980,Waco,Waco,134491.0,108.0,27971.871591628800,2079.8322260693100
1990,Waco,"Waco, TX",144372.0,121.9,31571.955064995800,2186.847523411450
2000,Waco,"Waco, TX",153198.0,69.74,18062.577081483300,1179.0347838407300
2010,Waco,"Waco, TX                                                                                            ",172378.0,90.25,23374.6426957824,1356.0107841941800
2020,Waco,"Waco, TX",192844.0,89.88,23278.81313570000,1207.1318337983000
1950,Cedar Rapids,Cedar Rapids,78212.0,28.8,7459.165757767680,953.7111642417630
1960,Cedar Rapids,Cedar Rapids,105118.0,40.4,10463.55196575740,995.4101072849030
1970,Cedar Rapids,Cedar Rapids,132008.0,62.0,16057.926284083200,1216.43584359154
1980,Cedar Rapids,Cedar Rapids,135798.0,65.0,16834.922717184000,1239.7032885008600
1990,Cedar Rapids,"Cedar Rapids, IA",136190.0,69.4,17974.51748573180,1319.8118427000400
2000,Cedar Rapids,"Cedar Rapids, IA",155334.0,59.33,15366.39945862350,989.2489383279570
2010,Cedar Rapids,"Cedar Rapids, IA                                                                                    ",177844.0,83.45,21613.450780753900,1215.3039057125300
2020,Cedar Rapids,"Cedar Rapids, IA",192844.0,86.03,22281.66771322060,1155.4244733162900
1950,Galveston,Galveston,71527.0,14.5,3755.4827599872,525.0440756619460
1960,Galveston,Galveston,118482.0,153.3,39704.517731450900,3351.1012416612600
1970,Galveston,Galveston,61809.0,22.5,5827.473248256,942.8195324719700
1980,Galveston,Galveston,61382.0,29.0,7510.9655199744,1223.6430093471100
1990,Galveston,"Galveston, TX",58263.0,30.0,7769.964331008000,1333.6018280912400
2020,Galveston,"Galveston--Texas City, TX",191863.0,108.98,28225.69042644170,1471.1377611338200
